employeeId,department,tenure_months,attendance_rate,late_count,absence_count,leave_days_taken,annual_leave_remaining,performance_score,dept_avg_performance,overtime_hours,half_day_count,prev_month_score,manager_change_count,warnings_issued,attrition_risk,attrition_label
EMP1818,HR,13,100.0,0,0,5,15,93.39,65.12,4.4,0,94.74,0,0,2.77,0
EMP1819,Operations,25,74.57,7,2,16,4,62.11,74.22,0,1,70.98,2,0,9.15,0
EMP1820,HR,31,81.04,6,2,9,11,68.17,72.8,2.9,1,65.73,0,0,11.22,0
EMP1821,Finance,5,71.75,5,3,11,9,34.04,78.88,2.2,1,39.43,0,0,17.72,0
EMP1822,Finance,73,85.96,5,0,12,8,88.05,84.68,0.4,1,92.9,1,1,8.47,0
EMP1823,Engineering,57,87.47,2,3,14,6,88.53,76.04,13.4,2,84.38,0,0,8.79,0
EMP1824,Finance,48,73.03,8,3,11,9,84.07,72.67,0,0,88.44,0,1,13.88,0
EMP1825,Operations,83,96.04,2,2,7,13,65.18,75.96,2.6,0,62.41,1,0,6.56,0
EMP1826,Operations,55,99.88,0,0,13,7,84.64,69.89,7.9,1,90.88,1,0,5.13,0
EMP1827,Engineering,93,97.99,1,0,8,12,81.22,74.8,12.3,0,92.46,2,2,9.22,0
EMP1828,Sales,84,91.07,3,1,5,15,71.36,84.67,7.6,0,59.62,0,0,4.33,0
EMP1829,Engineering,62,94.37,1,0,11,9,79.81,78.56,7.5,0,77.95,0,1,6.27,0
EMP1830,Finance,63,86.63,1,1,8,12,66.5,71.3,6.0,0,65.51,1,1,4.51,0
EMP1831,Operations,54,100.0,0,0,6,14,70.17,71.18,2.4,2,64.68,0,0,0.28,0
EMP1832,Support,55,100.0,0,0,10,10,72.86,70.83,8.7,1,83.89,1,0,9.09,0
EMP1833,Engineering,57,100.0,0,0,5,15,58.64,92.23,0,3,59.53,0,0,6.95,0
EMP1834,Finance,20,84.56,4,1,5,15,100.0,73.81,1.9,0,99.12,0,0,2.96,0
EMP1835,Engineering,83,75.45,5,2,13,7,60.51,75.87,1.7,2,64.83,0,3,12.05,0
EMP1836,Finance,82,100.0,0,0,6,14,91.28,79.28,3.9,0,84.33,0,0,0.0,0
EMP1837,Engineering,11,83.5,3,1,3,17,58.03,87.45,4.2,0,55.51,1,0,10.28,0
EMP1838,Finance,22,100.0,0,2,13,7,62.71,73.75,8.2,2,63.59,1,0,7.65,0
EMP1839,Finance,53,91.45,2,1,7,13,90.29,87.02,4.0,1,86.81,0,0,4.35,1
EMP1840,Engineering,20,82.27,5,0,9,11,83.16,72.96,0.6,4,81.32,0,2,13.35,0
EMP1841,Sales,61,86.41,5,1,2,18,92.47,80.67,0,0,89.16,0,0,2.7,0
EMP1842,Operations,50,78.59,3,3,4,16,71.16,80.66,6.5,0,69.53,0,0,12.89,0
EMP1843,Finance,12,100.0,0,0,17,3,97.78,84.56,0,1,96.7,0,1,2.36,0
EMP1844,Engineering,96,82.77,3,4,4,16,67.0,87.11,9.6,0,73.35,1,0,15.7,0
EMP1845,Sales,11,85.5,5,2,8,12,98.05,70.1,3.9,0,95.13,0,0,2.69,0
EMP1846,Sales,56,90.36,3,1,4,16,96.57,88.32,12.2,4,94.97,2,0,10.03,0
EMP1847,Sales,33,77.34,6,1,7,13,86.33,75.83,7.6,1,86.18,0,0,13.45,0
EMP1848,HR,93,82.05,2,1,0,20,97.6,78.39,1.8,1,98.13,0,2,5.04,0
EMP1849,Engineering,43,94.0,0,1,1,19,45.09,60.9,5.0,2,43.75,0,0,2.98,0
EMP1850,Support,33,76.41,4,2,9,11,68.86,93.54,0,0,76.5,0,0,11.03,0
EMP1851,Finance,56,94.72,1,0,9,11,70.63,62.67,0,0,81.3,1,0,8.92,0
EMP1852,HR,76,100.0,0,1,6,14,70.98,85.03,0,2,78.06,0,2,6.34,0
EMP1853,Sales,89,100.0,0,0,7,13,65.02,78.65,10.0,0,72.2,1,0,3.91,0
EMP1854,Sales,4,100.0,1,0,3,17,77.74,75.61,13.5,0,71.09,2,0,4.24,0
EMP1855,HR,18,82.82,2,2,16,4,98.99,83.2,5.1,0,96.68,1,2,9.23,0
EMP1856,Support,17,62.13,10,5,9,11,92.48,82.44,15.2,0,79.46,0,0,10.77,0
EMP1857,Finance,59,95.77,0,0,9,11,76.57,83.88,7.5,2,73.6,0,2,5.71,0
EMP1858,HR,54,100.0,1,0,13,7,57.23,69.66,7.9,0,56.75,0,2,13.02,0
EMP1859,Support,67,90.95,2,3,4,16,56.73,72.88,4.7,3,55.64,0,0,5.72,0
EMP1860,Finance,23,63.43,8,7,7,13,89.26,79.51,4.8,1,88.85,1,0,21.14,0
EMP1861,HR,12,93.33,0,1,13,7,82.32,67.85,6.4,0,80.3,1,2,9.9,0
EMP1862,Operations,55,100.0,0,0,5,15,83.64,73.59,5.0,1,88.9,3,0,5.53,0
EMP1863,HR,11,89.39,2,2,12,8,78.93,65.19,0,1,74.71,0,0,0.0,0
EMP1864,Operations,25,94.05,1,1,0,20,51.85,80.97,5.0,1,51.87,1,0,11.03,0
EMP1865,HR,29,87.49,0,2,11,9,84.25,76.51,3.4,0,74.24,0,1,2.47,0
EMP1866,Finance,53,68.85,7,4,5,15,60.53,82.64,0.6,1,57.42,0,3,17.35,0
EMP1867,Finance,75,69.5,8,4,15,5,57.39,87.75,0,0,59.2,0,2,22.24,0
EMP1868,Finance,96,81.29,3,2,10,10,85.83,79.66,3.2,0,96.32,0,2,10.26,1
EMP1869,HR,21,89.13,4,3,6,14,51.56,83.1,2.4,2,45.21,0,0,10.78,0
EMP1870,Support,7,92.61,5,0,7,13,90.57,71.5,3.9,1,97.02,0,0,4.1,0
EMP1871,Sales,10,100.0,0,1,6,14,77.05,77.78,0.6,0,83.55,0,0,5.25,0
EMP1872,Engineering,41,98.24,0,0,10,10,43.65,71.69,0,2,46.76,0,0,5.6,1
EMP1873,Finance,42,95.08,0,0,6,14,72.55,82.22,8.8,3,70.13,0,0,0.0,0
EMP1874,Operations,89,80.42,7,2,4,16,75.81,63.62,6.6,0,73.81,0,1,8.8,0
EMP1875,Engineering,79,82.72,3,1,16,4,51.99,73.81,5.9,1,52.5,1,0,16.68,0
EMP1876,Finance,60,92.23,3,1,5,15,82.63,73.39,0,1,81.45,0,0,9.57,0
EMP1877,Finance,2,87.39,2,2,14,6,76.08,75.46,2.8,0,84.65,1,1,15.8,0
EMP1878,Support,22,78.53,6,2,7,13,100.0,57.48,5.8,3,100.0,1,2,13.89,0
EMP1879,Engineering,71,92.14,1,1,7,13,81.1,74.26,0,1,71.72,0,0,0.0,0
EMP1880,HR,89,94.0,2,0,7,13,62.41,84.46,11.4,2,62.61,0,1,10.09,0
EMP1881,Operations,6,100.0,1,0,8,12,48.67,84.53,6.4,0,38.72,0,0,5.39,0
EMP1882,Engineering,74,100.0,1,0,5,15,82.86,66.1,18.0,0,84.65,0,2,0.17,0
EMP1883,Support,52,50.94,12,9,6,14,72.23,73.8,4.1,0,70.09,2,0,19.45,0
EMP1884,HR,38,100.0,0,0,8,12,76.25,76.97,0,0,79.65,0,0,8.44,1
EMP1885,Sales,61,89.38,1,2,3,17,61.53,65.04,13.3,0,69.21,1,1,10.38,0
EMP1886,Operations,85,70.79,7,4,6,14,94.59,77.66,3.7,1,93.04,0,1,7.39,0
EMP1887,Sales,79,73.05,8,5,9,11,71.74,69.6,1.3,3,71.98,2,0,12.69,0
EMP1888,Operations,32,90.65,3,1,8,12,66.86,76.85,4.1,0,60.24,0,0,6.76,0
EMP1889,Operations,39,88.64,3,1,4,16,58.11,72.28,13.0,0,56.61,0,0,3.86,0
EMP1890,Support,1,95.55,0,2,14,6,66.06,70.69,0,0,72.74,0,0,9.73,0
EMP1891,Engineering,74,100.0,0,2,5,15,65.65,75.05,0,0,65.21,0,0,3.15,0
EMP1892,Support,25,93.44,2,1,8,12,74.99,70.46,7.9,0,79.57,0,1,9.59,0
EMP1893,HR,30,82.85,4,3,8,12,61.58,79.23,9.7,0,63.04,0,0,11.21,0
EMP1894,Finance,33,91.51,0,1,9,11,70.33,72.81,5.6,0,74.19,0,0,7.32,0
EMP1895,HR,10,100.0,1,0,11,9,76.61,73.4,0,4,71.24,0,0,3.37,0
EMP1896,Finance,30,82.8,4,2,8,12,67.75,73.27,13.0,0,78.16,0,0,12.66,1
EMP1897,Operations,1,91.14,1,2,6,14,84.64,78.32,7.4,0,89.99,0,0,7.28,0
EMP1898,Support,57,87.15,0,0,11,9,53.98,88.49,0,0,52.06,0,3,13.82,0
EMP1899,Support,78,77.03,5,4,6,14,68.88,64.54,8.9,0,68.26,1,0,18.38,0
EMP1900,Finance,72,84.65,6,4,6,14,94.97,79.31,10.1,0,96.92,0,1,8.2,0
EMP1901,Sales,46,87.47,5,0,11,9,66.79,88.26,2.8,0,77.76,2,1,12.86,0
EMP1902,Sales,1,93.73,1,2,6,14,100.0,82.61,0,0,99.66,0,0,6.79,0
EMP1903,Sales,24,89.78,4,2,2,18,49.25,59.5,10.1,0,45.74,0,2,11.39,1
EMP1904,HR,2,57.55,11,7,11,9,59.74,70.73,9.2,3,53.79,0,0,24.88,0
EMP1905,Sales,39,83.15,3,3,6,14,53.22,83.28,0,0,44.26,0,3,16.47,0
EMP1906,Support,28,70.12,7,5,2,18,87.03,65.9,0.6,0,80.23,0,1,13.23,0
EMP1907,Support,61,92.11,2,0,7,13,68.62,83.22,0,4,51.44,1,0,3.5,0
EMP1908,Support,1,72.31,7,5,10,10,100.0,74.62,9.9,0,100.0,3,1,12.01,0
EMP1909,HR,47,90.29,1,1,0,20,38.61,79.62,0,3,39.61,1,3,9.58,0
EMP1910,Support,86,78.08,5,1,0,20,72.64,64.94,5.5,1,72.65,0,0,9.01,0
EMP1911,Support,94,90.95,0,0,7,13,82.1,77.78,3.6,0,88.05,1,0,6.11,0
EMP1912,Operations,71,100.0,0,0,4,16,85.07,75.6,0,1,87.06,1,1,5.04,0
EMP1913,HR,2,97.83,0,0,7,13,84.07,72.19,3.7,0,85.37,0,0,0.86,0
EMP1914,Sales,29,95.24,2,1,2,18,100.0,79.51,1.2,0,100.0,1,0,4.13,0
EMP1915,HR,53,94.83,0,0,8,12,62.64,84.57,0,0,63.42,0,0,5.84,0
EMP1916,Sales,66,90.99,2,2,7,13,61.14,84.18,0,1,61.96,0,0,9.64,0
EMP1917,HR,79,96.57,0,0,15,5,47.56,74.82,7.7,4,57.06,0,0,4.73,0
EMP1918,HR,34,88.54,2,0,10,10,62.3,71.17,0.2,0,64.56,0,0,8.7,0
EMP1919,Support,74,85.77,3,1,4,16,79.06,72.72,0,0,75.56,0,0,4.52,0
EMP1920,Operations,69,100.0,0,1,16,4,58.45,86.97,0,1,57.63,0,0,3.77,0
EMP1921,Operations,30,83.45,1,2,1,19,90.56,71.17,2.3,1,93.02,0,1,14.09,0
EMP1922,Operations,26,81.04,2,0,6,14,76.79,64.04,10.1,2,81.51,0,0,7.53,0
EMP1923,Operations,57,99.77,1,0,2,18,74.37,89.77,13.6,0,65.22,0,3,5.09,0
EMP1924,Support,46,81.19,6,2,6,14,52.42,77.3,0,0,53.03,0,0,8.09,0
EMP1925,Operations,83,100.0,0,0,10,10,65.87,84.49,2.2,0,62.74,0,0,2.13,0
EMP1926,HR,87,76.77,3,3,6,14,66.83,82.91,8.0,1,70.01,0,0,4.32,0
EMP1927,Support,94,98.58,0,0,10,10,91.22,65.14,9.0,3,86.63,0,0,2.92,0
EMP1928,Finance,73,74.91,5,3,13,7,61.81,75.27,3.8,0,68.26,0,0,12.93,0
EMP1929,Finance,73,88.53,1,1,5,15,37.36,76.51,12.1,0,29.63,0,0,3.2,0
EMP1930,Support,37,76.96,6,2,4,16,78.33,72.99,4.1,2,79.26,0,0,14.26,0
EMP1931,Operations,49,83.98,3,2,5,15,72.18,62.62,6.3,1,63.44,1,0,6.72,0
EMP1932,Operations,77,100.0,0,0,12,8,70.81,85.07,4.5,0,70.05,1,1,8.06,0
EMP1933,Operations,53,78.04,8,1,10,10,88.9,77.9,10.4,0,83.38,2,0,12.66,0
EMP1934,Sales,86,95.88,1,1,10,10,94.72,70.79,0,1,89.49,0,1,4.09,0
EMP1935,HR,56,100.0,0,0,12,8,82.11,75.88,10.4,0,96.95,1,1,6.7,0
EMP1936,Sales,4,81.57,3,0,17,3,59.7,77.05,0,0,57.58,0,1,13.62,0
EMP1937,Finance,32,92.48,0,0,5,15,69.92,79.54,4.9,0,73.7,0,1,7.18,0
EMP1938,HR,36,75.13,7,3,5,15,78.19,75.68,8.5,0,88.39,3,0,16.59,0
EMP1939,Engineering,31,83.65,4,2,7,13,68.18,69.35,0,2,72.71,1,0,10.12,0
EMP1940,HR,56,86.47,1,0,1,19,65.96,80.43,7.6,2,67.69,0,0,4.84,0
EMP1941,Sales,53,83.32,1,1,2,18,77.46,76.6,0,0,76.42,0,0,9.07,0
EMP1942,Support,85,83.51,4,2,11,9,73.88,85.49,5.3,1,63.65,1,0,6.28,0
EMP1943,Engineering,24,100.0,0,0,6,14,44.26,67.65,1.9,3,40.81,0,0,2.22,0
EMP1944,HR,81,90.49,0,2,5,15,55.41,74.31,0,1,51.32,0,0,3.27,0
EMP1945,Engineering,62,89.82,2,0,17,3,66.26,82.91,13.7,2,63.93,1,1,8.89,0
EMP1946,HR,90,98.11,1,1,12,8,76.03,75.5,0,0,79.22,0,1,12.77,0
EMP1947,Engineering,86,100.0,1,0,15,5,100.0,65.28,4.2,0,100.0,0,0,4.55,0
EMP1948,Support,24,100.0,0,0,1,19,55.59,85.7,3.7,2,44.78,0,0,0.0,0
EMP1949,Sales,56,100.0,0,0,5,15,70.3,69.34,0,1,67.53,1,2,10.49,0
EMP1950,Finance,75,98.09,0,0,8,12,83.76,77.31,6.4,0,88.54,0,0,6.77,0
EMP1951,Engineering,3,100.0,0,0,4,16,59.44,82.39,2.8,0,63.71,0,0,7.51,0
EMP1952,Sales,16,80.06,5,4,11,9,71.85,74.54,14.7,0,71.51,0,0,12.51,0
EMP1953,Finance,5,93.1,0,1,12,8,68.8,76.39,3.0,0,73.13,1,1,13.2,0
EMP1954,Engineering,53,96.64,0,0,8,12,57.72,70.42,0,2,60.89,1,0,3.83,0
EMP1955,Engineering,40,98.37,2,1,8,12,47.4,64.78,0,2,50.77,1,0,13.35,0
EMP1956,HR,78,100.0,1,0,9,11,52.65,74.03,7.2,2,60.15,0,0,5.16,0
EMP1957,Finance,75,93.38,1,1,2,18,91.43,78.25,3.3,1,99.34,1,0,2.15,0
EMP1958,Finance,77,78.57,5,5,5,15,57.61,76.86,0,0,52.87,0,0,11.45,0
EMP1959,Support,38,92.16,2,0,15,5,83.08,74.06,0.7,1,81.87,0,0,7.63,0
EMP1960,Engineering,1,68.33,7,3,7,13,50.76,71.34,4.8,1,43.51,1,0,16.39,0
EMP1961,Operations,43,89.61,3,1,3,17,64.0,65.26,17.4,0,68.48,0,0,5.7,0
EMP1962,Engineering,78,93.82,1,1,5,15,72.82,72.83,0,0,82.71,1,0,11.22,0
EMP1963,HR,66,91.18,4,1,5,15,82.63,80.42,0,0,77.03,0,1,5.23,0
EMP1964,Sales,19,89.15,3,0,4,16,64.33,78.36,5.4,1,55.3,1,0,7.01,0
EMP1965,HR,45,100.0,0,0,3,17,81.87,69.15,9.2,3,73.47,2,1,4.53,0
EMP1966,Finance,65,73.34,6,4,14,6,54.37,72.36,8.6,1,54.68,0,0,18.85,0
EMP1967,Support,72,88.69,0,0,18,2,73.85,65.77,1.6,0,79.57,0,0,7.28,0
EMP1968,HR,91,94.05,1,0,6,14,64.68,71.75,4.0,0,73.04,0,0,4.23,0
EMP1969,Support,50,72.64,6,5,12,8,70.45,84.64,8.9,0,64.62,2,0,16.34,0
EMP1970,Engineering,82,88.88,2,0,10,10,72.25,77.58,0,2,75.49,0,0,4.38,0
EMP1971,Sales,62,93.04,2,1,5,15,86.23,79.11,0,1,74.85,0,0,6.76,0
EMP1972,Operations,82,84.75,4,1,5,15,72.78,68.74,10.0,0,65.29,0,0,7.28,0
EMP1973,HR,7,100.0,0,0,6,14,61.5,68.86,4.0,0,67.48,0,0,7.23,0
EMP1974,Engineering,27,89.57,3,2,15,5,66.24,82.77,1.2,0,73.14,0,0,12.74,0
EMP1975,Sales,28,92.5,0,0,12,8,80.78,69.53,5.1,0,77.2,3,0,11.3,0
EMP1976,HR,49,94.39,1,1,4,16,89.81,80.13,12.3,0,99.74,1,0,5.0,0
EMP1977,Sales,22,66.95,8,5,5,15,72.22,70.68,1.7,2,82.8,1,0,17.04,0
EMP1978,Operations,85,89.7,0,0,14,6,84.95,71.52,7.5,1,85.92,2,0,8.75,0
EMP1979,Finance,75,99.13,0,1,11,9,63.89,71.68,5.1,1,74.98,0,0,6.05,0
EMP1980,Engineering,61,88.11,2,0,5,15,76.08,68.1,0,2,81.84,0,0,6.56,0
EMP1981,Sales,81,84.08,2,2,9,11,74.37,76.22,6.7,1,82.21,2,0,6.93,0
EMP1982,HR,60,75.44,6,2,8,12,62.5,88.63,9.0,0,68.39,3,0,17.04,0
EMP1983,Sales,4,100.0,0,0,5,15,80.27,78.9,11.7,3,68.8,1,0,5.83,1
EMP1984,Engineering,11,88.93,3,0,17,3,70.83,81.76,19.2,0,74.4,0,3,12.93,1
EMP1985,Support,68,93.17,1,2,5,15,82.88,64.43,6.0,0,80.37,1,0,9.67,0
EMP1986,HR,29,61.38,9,4,11,9,60.0,76.04,10.5,2,57.07,0,0,15.98,0
EMP1987,Operations,56,81.85,6,4,9,11,60.29,91.89,2.5,2,65.34,0,0,10.31,0
EMP1988,Support,57,82.83,3,3,4,16,89.57,71.02,11.8,1,95.72,0,0,5.05,0
EMP1989,HR,1,94.53,0,0,7,13,57.56,68.59,0,1,55.18,1,0,6.82,0
EMP1990,Finance,65,65.23,11,6,2,18,79.66,77.88,13.0,2,75.29,0,1,22.69,0
EMP1991,Operations,63,76.92,6,1,11,9,87.26,80.14,0,0,81.54,1,0,5.63,0
EMP1992,Support,34,100.0,0,0,14,6,77.75,85.57,0,2,73.63,1,0,2.2,0
EMP1993,HR,64,96.38,2,0,6,14,82.38,61.81,11.3,0,76.02,2,0,3.08,0
EMP1994,Sales,5,89.97,0,2,8,12,78.81,69.37,8.4,1,88.29,0,0,13.13,0
EMP1995,Sales,6,84.82,2,2,3,17,69.43,77.09,0,0,69.95,0,0,12.0,0
EMP1996,Engineering,41,100.0,1,0,5,15,45.91,64.92,6.4,1,44.65,2,0,13.29,0
EMP1997,HR,56,87.75,1,3,0,20,81.61,77.34,0,0,79.35,0,0,9.15,0
EMP1998,Engineering,7,89.78,2,0,4,16,56.81,70.54,0,1,57.61,0,0,8.3,0
EMP1999,HR,26,48.52,12,7,7,13,83.1,81.69,0,0,85.48,2,0,19.64,0
EMP2000,Finance,86,88.8,0,1,8,12,74.22,66.95,8.2,0,72.77,0,0,8.9,0
EMP2001,Support,16,100.0,0,0,14,6,98.65,71.22,2.7,0,93.05,0,0,3.13,0
EMP2002,Engineering,90,87.3,2,3,5,15,87.97,68.77,12.0,1,85.39,0,1,7.19,0
EMP2003,Support,47,90.17,2,1,8,12,89.04,77.77,11.2,0,90.51,1,0,3.2,0
EMP2004,Finance,67,94.07,0,1,16,4,68.57,68.0,0,2,72.89,0,0,4.55,0
EMP2005,HR,71,97.7,0,0,1,19,77.56,74.78,1.5,0,73.2,1,0,3.5,0
EMP2006,Finance,6,71.29,6,7,0,20,71.37,96.36,3.6,3,70.68,0,0,16.72,0
EMP2007,HR,80,85.17,3,2,5,15,84.14,83.8,0,0,76.62,0,0,3.97,0
EMP2008,Operations,32,68.52,10,2,16,4,77.39,66.21,0,1,77.19,1,0,13.26,0
EMP2009,Operations,4,100.0,2,0,5,15,100.0,74.22,5.1,1,100.0,2,0,6.59,0
EMP2010,HR,67,100.0,2,0,15,5,74.71,76.64,19.7,2,73.2,0,0,3.87,0
EMP2011,HR,63,67.81,6,3,5,15,73.89,72.63,0,0,69.12,0,1,15.64,0
EMP2012,Support,25,90.24,0,0,9,11,82.88,84.13,2.1,1,87.02,0,0,6.73,0
EMP2013,Support,93,100.0,1,0,6,14,80.64,63.58,8.5,1,79.45,0,1,1.15,0
EMP2014,Finance,2,97.18,0,0,7,13,72.07,82.37,0,0,59.63,0,0,5.21,0
EMP2015,Finance,4,66.05,9,4,5,15,78.01,80.76,0,0,70.05,0,1,18.94,0
EMP2016,Support,20,68.4,8,4,14,6,58.34,67.29,4.2,2,60.42,2,0,16.55,0
EMP2017,Finance,95,69.26,6,3,8,12,89.85,71.02,0,2,91.53,0,1,8.76,0
EMP2018,HR,34,100.0,0,0,10,10,79.84,77.78,0,0,87.15,0,0,4.09,0
EMP2019,HR,56,72.14,7,4,4,16,79.78,75.74,0.6,2,82.23,0,1,15.91,0
EMP2020,Engineering,89,81.29,3,0,8,12,76.0,73.44,9.6,0,74.15,0,0,3.67,0
EMP2021,HR,24,100.0,0,0,4,16,76.98,86.51,2.4,0,82.63,0,0,0.0,0
EMP2022,Finance,1,81.11,7,2,7,13,54.67,74.12,6.4,3,59.41,1,0,18.08,1
EMP2023,Support,75,79.61,5,2,10,10,100.0,72.52,0,3,100.0,0,0,9.19,0
EMP2024,Sales,70,77.34,7,3,7,13,57.56,76.06,6.3,3,64.89,0,0,16.22,1
EMP2025,Support,25,80.36,2,2,0,20,58.94,91.92,7.5,0,61.81,0,0,3.75,0
EMP2026,Engineering,72,79.9,4,2,17,3,67.91,75.51,0,0,68.76,2,1,15.58,0
EMP2027,Sales,30,82.36,6,2,10,10,75.49,70.49,4.4,1,69.12,1,0,8.27,0
EMP2028,Support,22,89.18,0,0,9,11,57.11,62.95,3.0,0,52.27,1,0,5.56,0
EMP2029,Sales,58,82.71,3,3,6,14,43.24,63.69,0.1,1,32.35,0,0,16.04,0
EMP2030,Sales,36,94.89,1,0,12,8,75.53,88.41,0,0,63.93,0,0,12.43,0
EMP2031,Engineering,85,95.58,1,2,13,7,86.6,62.24,0,0,93.64,0,0,4.84,0
EMP2032,Operations,30,72.73,6,3,19,1,71.7,65.73,3.4,0,69.74,0,0,20.74,1
EMP2033,Finance,43,82.44,5,3,0,20,67.12,63.06,10.6,4,61.27,1,0,6.89,0
EMP2034,Engineering,46,75.81,8,4,10,10,73.82,74.57,8.6,0,65.11,0,0,11.98,0
EMP2035,Engineering,33,98.92,0,1,3,17,76.19,88.11,17.7,0,78.11,0,0,3.82,0
EMP2036,Finance,11,84.42,3,3,7,13,76.75,70.84,8.9,1,76.32,2,0,12.16,0
EMP2037,Finance,25,100.0,0,0,3,17,100.0,52.9,14.4,1,94.47,0,0,4.2,0
EMP2038,Operations,71,98.03,1,2,4,16,36.85,74.22,0,1,36.31,0,0,7.99,0
EMP2039,Support,38,70.08,6,3,12,8,70.25,80.01,4.4,0,73.02,2,1,14.32,0
EMP2040,Sales,25,100.0,0,1,8,12,71.34,71.23,7.2,0,61.53,1,1,6.38,0
EMP2041,Sales,76,77.5,6,5,5,15,100.0,76.03,15.4,2,100.0,0,0,10.79,0
EMP2042,HR,55,77.74,6,4,8,12,49.27,82.14,2.9,3,56.8,0,0,14.45,0
EMP2043,Operations,7,82.41,3,4,3,17,87.88,75.76,4.5,4,95.45,1,2,12.01,0
EMP2044,Engineering,55,78.75,4,5,6,14,79.74,59.59,2.4,0,79.3,0,0,12.01,0
EMP2045,Operations,74,94.69,0,0,7,13,81.39,72.9,11.8,0,77.8,2,0,5.47,0
EMP2046,Sales,38,97.0,3,0,5,15,79.22,71.65,0,0,82.22,2,0,5.83,0
EMP2047,Support,5,80.05,7,2,6,14,69.64,81.83,5.1,2,62.36,0,1,13.95,0
EMP2048,HR,26,88.12,2,0,8,12,71.16,74.19,2.1,0,67.42,0,0,3.43,0
EMP2049,HR,5,83.68,3,2,7,13,84.85,88.7,8.2,0,83.86,0,0,12.92,0
EMP2050,Operations,81,96.42,0,1,11,9,81.75,66.35,2.8,0,76.98,0,0,2.34,0
EMP2051,Support,73,89.41,5,1,8,12,66.38,76.53,1.8,0,71.05,0,0,11.16,0
EMP2052,HR,37,86.23,3,0,3,17,73.29,67.5,11.7,0,71.53,2,1,3.76,0
EMP2053,Operations,48,70.66,7,6,0,20,75.07,74.65,7.8,2,74.55,0,0,14.87,0
EMP2054,HR,15,68.63,6,2,11,9,100.0,67.28,0,1,98.46,0,0,8.73,0
EMP2055,Engineering,78,100.0,0,0,8,12,62.96,75.37,3.6,0,56.5,0,1,2.87,0
EMP2056,HR,86,89.31,2,3,4,16,65.5,65.93,5.5,0,59.16,0,0,7.87,0
EMP2057,Operations,13,96.57,1,0,2,18,62.52,56.11,10.2,0,58.95,2,0,7.72,0
EMP2058,Engineering,76,90.81,1,0,13,7,94.8,70.99,7.3,3,81.56,2,0,3.3,0
EMP2059,Support,79,89.66,2,0,8,12,63.23,78.62,0,0,64.2,0,0,3.71,0
EMP2060,HR,34,59.25,9,5,12,8,75.97,66.58,0,0,87.91,0,0,15.9,0
EMP2061,Sales,76,81.93,4,1,13,7,84.56,82.24,6.2,0,77.66,0,0,12.05,0
EMP2062,Sales,54,100.0,0,0,10,10,93.12,75.3,11.6,0,95.09,0,0,1.57,0
EMP2063,HR,48,89.2,4,1,11,9,77.57,68.76,0,2,80.43,0,0,7.04,0
EMP2064,Support,76,94.5,3,1,10,10,98.8,78.67,7.2,0,97.01,0,2,7.61,0
EMP2065,Support,36,79.38,2,0,10,10,71.08,70.8,10.1,0,69.49,1,0,3.68,0
EMP2066,Operations,86,84.78,5,1,11,9,52.41,81.51,6.2,0,52.24,0,2,16.67,0
EMP2067,Sales,5,87.18,2,0,3,17,61.57,60.62,10.1,0,63.28,0,0,10.18,0
EMP2068,Engineering,67,77.66,5,1,11,9,78.4,71.03,0.3,1,91.85,1,0,10.0,0
EMP2069,Support,76,71.48,7,2,14,6,92.49,90.6,4.1,1,100.0,2,0,10.25,0
EMP2070,Support,15,89.56,3,2,3,17,74.44,80.26,2.8,0,80.98,0,0,11.22,0
EMP2071,Operations,39,76.37,6,2,1,19,79.98,86.13,0.3,0,75.78,2,2,15.37,0
EMP2072,Engineering,23,100.0,0,0,10,10,57.1,80.71,11.8,0,63.14,1,0,6.3,0
EMP2073,Operations,36,68.11,10,6,4,16,97.68,74.3,13.1,0,92.58,0,1,14.68,0
EMP2074,Engineering,7,51.4,13,6,11,9,71.13,66.18,0,0,73.14,0,0,21.0,0
EMP2075,Engineering,50,62.05,9,5,10,10,82.27,81.94,2.5,1,75.82,0,0,16.45,1
EMP2076,Sales,44,100.0,0,0,6,14,52.56,73.32,6.7,0,56.81,0,0,3.83,0
EMP2077,Finance,23,87.21,1,2,9,11,68.01,70.43,0,2,66.49,0,0,10.7,0
EMP2078,Engineering,28,100.0,0,0,4,16,65.97,86.39,12.1,0,64.16,2,1,7.48,1
EMP2079,HR,39,93.31,1,0,4,16,70.1,68.03,0,2,74.96,0,0,4.14,0
EMP2080,HR,24,100.0,0,0,11,9,83.44,72.1,2.3,0,79.96,1,0,7.88,0
EMP2081,Operations,20,85.06,1,2,8,12,80.15,79.15,1.2,0,86.9,0,0,11.56,0
EMP2082,Sales,33,100.0,0,0,5,15,70.65,74.94,7.7,0,60.98,0,3,10.25,0
EMP2083,Finance,32,100.0,0,0,6,14,59.3,83.46,5.6,0,57.82,0,2,8.04,0
EMP2084,Support,85,75.46,5,2,1,19,61.43,72.44,4.4,0,64.11,1,0,9.69,0
EMP2085,Support,44,92.33,3,1,7,13,84.76,80.69,0.1,3,76.68,1,1,9.29,0
EMP2086,Operations,37,94.47,0,1,10,10,63.46,87.15,7.9,0,65.51,1,0,3.85,0
EMP2087,Support,91,84.38,1,2,10,10,67.85,61.49,0.6,0,66.89,0,0,7.35,0
EMP2088,HR,71,79.57,3,0,9,11,83.77,71.6,0.5,2,81.42,1,0,4.51,0
