employeeId,department,tenureMonths,month,year,attendanceRate,lateCount,absenceCount,leaveCount,averageWorkingHours,overtimeHours,halfDayCount,previousPerformanceScore,departmentAverage,performanceScore,attritionRisk
EMP-016,Engineering,84,3,2025,88.22,4,3,3,8.62,13.02,3,69.82,80.51,66.81,0
EMP-015,Operations,66,3,2025,92.46,2,0,3,8.61,13.85,1,95.02,66.62,78.5,0
EMP-019,QA,62,10,2025,73.65,4,0,4,7.84,3.0,3,90.69,79.84,70.47,0
EMP-048,Sales,92,10,2024,86.5,0,1,4,9.44,13.64,0,74.4,64.31,76.4,0
EMP-026,HR,55,3,2023,83.75,6,3,5,8.24,10.27,2,90.15,72.12,61.6,0
EMP-018,HR,64,10,2026,86.68,1,1,1,7.23,1.79,3,75.36,78.65,66.97,0
EMP-024,Engineering,58,8,2026,75.6,6,1,7,7.6,1.72,1,56.97,81.21,54.43,0
EMP-008,Marketing,54,9,2026,84.26,1,2,1,7.29,11.04,0,55.19,76.73,72.99,0
EMP-004,Finance,97,9,2026,89.68,7,4,2,6.91,3.18,3,67.31,77.0,48.88,0
EMP-044,Operations,92,9,2023,96.23,8,1,1,8.93,2.48,1,68.68,70.87,64.57,0
EMP-011,HR,39,5,2025,90.32,2,2,4,6.72,4.97,2,81.19,78.65,71.35,0
EMP-050,Sales,131,2,2027,96.96,1,1,4,8.83,0.48,3,64.9,70.04,75.33,0
EMP-026,HR,96,8,2026,91.25,5,1,3,7.84,11.71,2,88.31,75.56,73.75,0
EMP-036,HR,94,10,2026,85.37,1,2,4,7.18,14.78,0,62.06,75.38,72.27,0
EMP-048,Sales,120,2,2027,77.54,0,2,2,9.03,4.1,1,70.66,63.84,67.79,0
EMP-040,Finance,116,11,2025,95.08,0,1,1,8.21,12.38,0,88.22,73.47,83.27,0
EMP-013,Finance,96,11,2026,75.04,0,2,4,8.23,13.11,2,68.29,76.93,71.58,0
EMP-018,HR,27,9,2023,87.94,0,1,1,6.63,0.46,3,71.46,73.93,67.62,0
EMP-032,Engineering,80,9,2025,68.37,8,2,3,9.41,2.61,1,87.78,79.8,63.13,0
EMP-018,HR,65,11,2026,77.58,2,0,1,8.7,11.84,1,69.86,75.56,70.16,0
EMP-018,HR,53,11,2025,82.16,3,1,1,8.4,7.68,3,72.93,78.92,74.48,0
EMP-024,Engineering,55,5,2026,81.84,5,4,4,8.14,1.87,1,66.49,75.58,60.46,0
EMP-043,Operations,71,3,2025,78.79,3,1,3,7.75,1.19,2,73.05,65.55,57.61,0
EMP-020,Finance,23,7,2024,94.13,2,1,2,7.23,0,1,89.43,75.46,71.97,0
EMP-046,Finance,40,2,2023,89.74,4,2,2,9.28,3.0,1,90.05,75.46,76.94,0
EMP-049,HR,92,10,2026,92.01,7,4,3,6.94,0.89,0,78.05,69.78,55.58,0
EMP-017,Engineering,81,12,2023,82.51,6,3,5,8.96,5.76,1,91.42,79.98,68.83,0
EMP-034,QA,55,1,2026,97.34,4,3,3,7.1,13.77,0,80.95,76.6,71.64,0
EMP-019,QA,47,7,2024,82.61,2,1,5,7.45,4.19,1,83.74,70.17,73.28,0
EMP-013,Finance,91,6,2026,75.81,0,1,4,8.02,14.16,2,69.34,76.88,68.15,0
EMP-012,Finance,113,1,2026,75.51,8,2,1,8.94,1.44,2,78.67,72.17,55.13,0
EMP-017,Engineering,71,2,2023,68.08,9,4,2,7.31,11.88,0,86.72,82.88,51.27,0
EMP-016,Engineering,102,9,2026,91.14,2,0,3,8.64,0.03,0,68.48,75.06,75.33,0
EMP-005,Finance,77,2,2025,95.31,1,1,1,8.6,3.84,2,86.66,76.09,81.88,0
EMP-034,QA,51,9,2025,78.31,3,2,2,8.46,13.87,2,85.58,79.94,75.22,0
EMP-047,HR,29,7,2023,71.76,8,4,3,9.07,8.75,0,76.74,75.73,58.86,0
EMP-025,Engineering,19,2,2023,95.48,2,0,0,6.65,0,1,65.24,77.83,74.52,0
EMP-034,QA,66,12,2026,96.07,0,1,4,7.31,13.41,2,84.94,73.63,79.35,0
EMP-016,Engineering,86,5,2025,90.79,3,3,1,8.36,5.23,3,69.3,76.29,64.04,0
EMP-039,Sales,41,9,2024,89.56,8,3,4,9.37,0,3,93.16,68.44,66.79,0
EMP-011,HR,11,1,2023,92.82,1,3,3,7.22,0,1,81.85,72.05,70.28,0
EMP-048,Sales,88,6,2024,87.62,0,2,6,8.57,5.96,1,69.34,69.65,71.28,0
EMP-040,Finance,111,6,2025,94.82,2,1,5,7.21,13.96,1,88.53,79.4,81.18,0
EMP-010,HR,37,3,2024,96.63,5,1,4,9.03,3.46,2,57.53,73.36,71.39,0
EMP-032,Engineering,78,7,2025,65.71,5,4,3,8.6,5.44,1,78.64,78.4,53.16,0
EMP-009,Marketing,76,12,2025,94.27,3,1,3,9.19,0.67,1,77.86,67.0,76.18,0
EMP-031,Engineering,99,1,2025,94.0,5,1,1,8.67,14.96,2,97.35,79.97,82.04,0
EMP-013,Finance,92,7,2026,86.92,0,0,4,6.56,9.64,0,56.86,78.4,74.92,0
EMP-038,Finance,82,6,2025,86.92,2,0,7,8.08,2.25,2,86.4,71.68,69.41,0
EMP-047,HR,63,5,2026,66.31,3,3,3,7.3,0,3,82.85,74.25,58.56,0
EMP-034,QA,32,2,2024,72.26,5,1,0,6.73,10.15,0,85.21,74.2,64.55,0
EMP-039,Sales,31,11,2023,92.92,8,0,2,7.16,4.82,1,90.7,65.4,67.05,0
EMP-010,HR,63,5,2026,94.73,0,1,3,9.05,7.83,0,57.3,69.32,79.32,0
EMP-042,Sales,86,3,2023,65.48,5,5,4,8.72,1.55,2,81.58,67.67,47.19,0
EMP-050,Sales,123,6,2026,98.15,0,0,2,9.06,11.47,0,65.78,63.35,82.67,0
EMP-028,Engineering,118,11,2025,87.86,1,0,2,7.15,4.51,3,94.98,75.66,79.29,0
EMP-031,Engineering,81,7,2023,88.66,1,0,3,8.74,7.7,3,92.96,76.94,86.08,0
EMP-044,Operations,93,10,2023,77.99,2,4,2,9.36,9.91,2,68.61,73.86,67.88,0
EMP-009,Marketing,61,9,2024,90.43,4,1,3,8.12,1.3,1,87.81,75.58,71.15,0
EMP-035,Finance,18,4,2024,96.08,4,0,3,8.38,3.88,3,64.16,75.13,66.33,0
EMP-042,Sales,115,8,2025,70.24,10,2,4,9.32,2.09,0,89.49,66.18,58.81,0
EMP-011,HR,28,6,2024,92.58,2,3,7,7.86,2.52,2,82.69,78.92,64.83,0
EMP-050,Sales,97,4,2024,96.3,4,1,4,9.16,9.47,1,57.13,67.91,74.36,0
EMP-032,Engineering,85,2,2026,76.72,3,5,4,7.27,0,0,84.51,82.0,58.76,0
EMP-029,Marketing,48,6,2026,95.88,7,0,7,6.69,1.01,3,95.3,67.89,66.24,0
EMP-048,Sales,101,7,2025,86.59,0,1,5,8.21,4.8,3,75.32,68.74,72.13,0
EMP-008,Marketing,36,3,2025,80.95,3,1,5,6.78,2.59,2,56.74,72.62,55.03,0
EMP-008,Marketing,11,2,2023,80.65,2,2,4,8.07,14.33,0,58.59,70.29,63.64,0
EMP-033,Engineering,98,1,2026,91.89,1,2,1,8.75,8.5,3,71.19,82.34,71.39,0
EMP-004,Finance,81,5,2025,77.43,2,0,3,7.01,0,2,60.23,77.73,63.84,0
EMP-039,Sales,70,2,2027,81.38,7,0,0,7.11,7.24,3,88.3,67.74,67.45,0
EMP-046,Finance,77,3,2026,89.92,7,0,3,9.4,14.36,3,93.49,74.92,71.99,0
EMP-022,Sales,55,12,2025,75.62,8,3,2,9.29,8.42,1,81.33,63.05,64.97,0
EMP-018,HR,28,10,2023,75.84,0,0,3,6.87,1.22,2,64.49,76.21,63.66,0
EMP-001,Operations,62,2,2027,90.3,1,3,1,8.37,5.71,1,82.83,73.25,70.36,0
EMP-017,Engineering,91,10,2024,71.36,10,6,4,7.53,0.19,1,87.63,80.23,42.42,0
EMP-041,Marketing,52,9,2025,85.8,2,0,0,8.02,4.61,2,67.88,69.3,68.97,0
EMP-012,Finance,86,10,2023,78.91,3,2,0,6.62,9.99,3,76.68,72.33,66.38,0
EMP-016,Engineering,91,10,2025,90.33,3,3,0,6.66,8.56,2,63.85,79.81,64.89,0
EMP-028,Engineering,85,2,2023,88.6,3,0,2,7.42,6.79,3,97.73,76.78,75.47,0
EMP-047,HR,45,11,2024,79.22,7,5,4,6.89,10.96,1,87.09,77.91,57.72,0
EMP-028,Engineering,132,1,2027,77.18,0,2,4,8.11,1.09,3,87.19,78.36,64.28,0
EMP-006,Marketing,17,2,2024,89.82,5,0,1,9.35,13.9,1,97.35,68.29,82.3,0
EMP-035,Finance,6,4,2023,93.02,2,0,3,8.86,0.55,0,65.71,74.43,74.59,0
EMP-022,Sales,43,12,2024,71.11,4,2,2,9.17,3.53,0,75.28,69.84,67.18,0
EMP-044,Operations,112,5,2025,85.94,3,2,0,7.88,13.18,1,59.76,70.81,70.3,0
EMP-049,HR,88,6,2026,82.37,4,1,6,8.1,5.05,2,75.25,76.78,69.13,0
EMP-035,Finance,19,5,2024,92.97,0,0,3,8.42,7.65,1,73.52,76.3,83.93,0
EMP-026,HR,85,9,2025,92.67,1,0,0,9.0,5.84,1,88.07,73.44,80.22,0
EMP-013,Finance,85,12,2025,77.55,3,1,2,8.04,0,0,59.51,75.77,68.39,0
EMP-034,QA,65,11,2026,77.94,6,3,0,7.57,4.79,2,85.69,75.76,60.95,0
EMP-044,Operations,121,2,2026,89.37,0,3,0,6.52,6.01,3,60.32,69.52,59.8,0
EMP-001,Operations,58,10,2026,80.12,1,3,4,6.62,13.16,1,78.28,65.69,68.22,0
EMP-044,Operations,116,9,2025,76.73,6,4,1,9.17,5.59,2,74.19,66.91,60.99,0
EMP-014,Sales,47,3,2026,93.36,2,2,5,8.14,10.86,3,88.22,72.08,70.67,0
EMP-028,Engineering,91,8,2023,79.14,0,0,5,6.57,10.34,0,87.67,78.44,80.11,0
EMP-015,Operations,48,9,2023,92.39,1,1,4,8.59,7.64,2,84.57,73.56,80.96,0
EMP-019,QA,71,7,2026,71.55,2,0,3,8.15,10.86,0,77.53,71.78,75.9,0
EMP-048,Sales,71,1,2023,80.33,3,2,4,8.57,3.95,3,77.72,69.04,64.22,0
EMP-034,QA,19,1,2023,75.96,1,3,2,8.69,11.46,3,74.14,71.84,62.69,0
EMP-040,Finance,85,4,2023,96.09,4,0,3,7.07,0.62,2,84.28,75.9,67.6,0
EMP-039,Sales,27,7,2023,75.1,3,1,7,7.73,3.18,3,94.47,69.25,63.32,0
EMP-030,QA,70,5,2024,93.41,1,0,2,7.41,12.2,1,55.72,72.18,77.2,0
EMP-017,Engineering,97,4,2025,73.01,11,4,3,7.0,14.17,0,96.56,80.08,59.31,0
EMP-024,Engineering,41,3,2025,90.29,8,2,3,6.63,3.63,2,60.1,77.21,54.28,0
EMP-026,HR,60,8,2023,90.18,1,3,6,8.89,8.57,2,79.98,72.78,73.19,0
EMP-035,Finance,42,4,2026,92.9,3,1,4,7.67,13.65,1,70.14,80.95,75.66,0
EMP-021,HR,64,3,2025,89.34,2,0,4,6.52,6.77,2,92.23,73.77,69.28,0
EMP-009,Marketing,60,8,2024,74.27,4,4,6,7.84,3.07,0,82.26,68.42,56.55,0
EMP-006,Marketing,26,11,2024,92.05,1,0,1,9.27,13.46,1,99.63,75.61,92.5,0
EMP-015,Operations,85,10,2026,98.13,2,0,0,7.41,1.51,0,88.04,71.45,84.88,0
EMP-047,HR,25,3,2023,81.4,6,4,3,8.69,8.4,2,87.11,70.05,61.61,0
EMP-015,Operations,65,2,2025,92.55,1,0,2,6.56,7.3,1,86.41,72.48,74.85,0
EMP-049,HR,80,10,2025,92.8,1,3,3,6.64,7.62,1,79.87,78.35,67.27,0
EMP-019,QA,42,2,2024,84.09,0,4,2,8.45,12.32,2,88.01,72.03,75.43,0
EMP-016,Engineering,75,6,2024,91.35,4,1,5,8.6,8.65,3,75.84,81.4,66.58,0
EMP-039,Sales,66,10,2026,73.02,2,4,2,6.91,5.98,3,92.44,63.29,58.48,0
EMP-004,Finance,84,8,2025,77.09,6,4,6,8.91,14.35,3,72.46,74.3,60.31,0
EMP-006,Marketing,44,5,2026,88.04,4,2,4,6.81,11.88,3,85.12,75.92,68.15,0
EMP-014,Sales,13,5,2023,97.12,6,1,0,7.67,11.27,2,88.72,65.99,72.2,0
EMP-014,Sales,30,10,2024,92.65,5,1,2,7.32,2.3,2,91.05,64.03,73.05,0
EMP-047,HR,30,8,2023,76.76,9,3,3,7.35,1.52,2,87.46,73.04,48.51,0
EMP-020,Finance,15,11,2023,92.51,0,0,0,9.18,0.98,2,80.43,77.33,79.09,0
EMP-032,Engineering,55,8,2023,73.46,5,5,2,7.05,0.47,0,85.45,73.89,58.49,0
EMP-023,Marketing,89,7,2023,75.75,0,1,7,8.79,5.48,2,58.88,69.75,60.2,0
EMP-006,Marketing,43,4,2026,82.48,6,3,5,7.69,1.57,3,99.74,72.92,56.47,0
EMP-021,HR,60,11,2024,89.36,3,3,2,7.06,4.27,1,97.03,78.08,72.66,0
EMP-027,Marketing,68,8,2024,78.71,10,2,8,7.96,0,3,71.48,76.93,51.2,0
EMP-025,Engineering,59,6,2026,96.18,2,0,7,6.68,1.69,3,55.25,77.91,59.83,0
EMP-015,Operations,81,6,2026,98.97,2,1,4,7.99,3.51,1,87.98,68.0,72.69,0
EMP-041,Marketing,49,6,2025,81.64,3,0,3,6.64,12.01,0,67.49,68.52,64.22,0
EMP-009,Marketing,63,11,2024,72.85,7,3,2,8.62,2.37,0,87.82,76.19,66.63,0
EMP-034,QA,39,9,2024,70.56,0,1,3,7.9,0,3,78.62,74.18,60.91,0
EMP-030,QA,67,2,2024,98.89,0,1,0,8.58,12.28,3,62.46,74.81,75.41,0
EMP-014,Sales,24,4,2024,76.2,3,4,5,8.38,9.69,3,80.7,72.74,62.76,0
EMP-036,HR,88,4,2026,85.41,7,0,3,8.59,9.14,2,64.0,73.87,63.7,0
EMP-024,Engineering,30,4,2024,92.66,7,0,4,8.21,13.56,0,60.91,78.01,70.57,0
EMP-022,Sales,36,5,2024,78.77,9,6,4,7.63,14.52,3,72.47,68.04,40.68,0
EMP-034,QA,23,5,2023,84.32,5,3,4,7.62,0,1,86.66,72.24,60.23,0
EMP-024,Engineering,57,7,2026,87.99,3,3,5,6.64,9.85,3,54.45,76.58,57.4,0
EMP-030,QA,74,9,2024,96.07,2,0,3,7.31,12.25,2,52.38,70.77,70.25,0
EMP-040,Finance,113,8,2025,92.49,2,0,7,8.34,7.92,1,77.21,74.75,80.25,0
EMP-009,Marketing,83,7,2026,76.9,2,0,8,8.63,7.56,2,84.24,75.92,68.94,0
EMP-009,Marketing,50,10,2023,71.26,5,1,2,7.01,0.95,2,77.04,73.55,60.78,0
EMP-022,Sales,46,3,2025,78.29,10,4,3,6.75,9.77,1,86.56,70.44,51.62,0
EMP-049,HR,51,5,2023,93.72,7,3,4,7.55,8.52,0,81.22,74.13,65.16,0
EMP-038,Finance,65,1,2024,91.25,2,2,3,7.04,12.7,3,84.3,79.49,72.57,0
EMP-037,QA,109,5,2025,66.78,9,5,0,8.58,4.95,0,76.42,77.21,49.07,0
EMP-033,Engineering,79,6,2024,85.89,1,2,6,8.64,14.42,0,67.16,79.12,68.37,0
EMP-013,Finance,89,4,2026,77.24,1,0,3,8.74,13.5,0,63.47,75.72,73.71,0
EMP-045,Marketing,28,2,2025,98.78,1,0,4,8.89,11.76,1,66.65,76.73,82.9,0
EMP-029,Marketing,18,12,2023,85.82,3,1,1,7.74,11.2,3,90.64,76.17,77.82,0
EMP-041,Marketing,64,9,2026,83.12,1,0,4,9.4,8.23,2,72.61,70.77,78.01,0
EMP-035,Finance,14,12,2023,93.65,1,1,5,6.86,1.57,0,62.2,75.56,64.08,0
EMP-050,Sales,119,2,2026,95.51,2,0,3,8.55,14.37,3,63.61,66.98,70.98,0
EMP-008,Marketing,52,7,2026,84.66,3,0,2,7.42,6.51,3,55.27,76.33,62.15,0
EMP-023,Marketing,107,1,2025,91.09,3,2,3,6.74,1.97,3,49.71,75.07,55.51,0
EMP-032,Engineering,74,3,2025,73.28,11,4,5,9.24,13.15,2,76.85,73.5,48.6,0
EMP-025,Engineering,28,11,2023,95.82,1,0,0,9.02,9.86,1,55.11,76.73,75.83,0
EMP-037,QA,118,2,2026,84.43,7,2,1,8.26,3.96,0,80.96,79.88,65.27,0
EMP-032,Engineering,63,4,2024,68.71,8,2,6,8.44,4.41,2,91.19,81.36,60.33,0
EMP-026,HR,58,6,2023,90.77,4,2,8,8.2,4.18,1,84.42,71.9,64.0,0
EMP-049,HR,64,6,2024,82.84,5,2,8,9.31,12.23,2,77.57,70.53,64.6,0
EMP-010,HR,58,12,2025,94.6,1,0,4,9.13,14.25,1,59.84,70.83,81.88,0
EMP-012,Finance,126,2,2027,67.63,5,6,1,9.36,3.09,0,88.08,71.76,55.58,0
EMP-012,Finance,98,10,2024,77.05,10,4,3,8.39,14.42,2,83.93,79.74,59.99,0
EMP-020,Finance,14,10,2023,97.1,1,1,3,7.39,6.94,0,82.4,79.25,84.0,0
EMP-025,Engineering,49,8,2025,95.24,2,1,3,9.09,14.11,1,54.57,82.59,80.27,0
EMP-046,Finance,52,2,2024,90.43,5,1,2,9.29,6.14,2,89.75,78.4,72.8,0
EMP-040,Finance,96,3,2024,95.06,4,0,6,6.54,11.78,2,90.26,79.28,73.0,0
EMP-019,QA,67,3,2026,71.91,4,1,5,8.61,13.54,0,91.27,70.72,69.7,0
EMP-005,Finance,99,12,2026,95.59,2,1,4,7.04,3.91,0,77.95,78.53,73.15,0
EMP-024,Engineering,62,12,2026,74.5,0,4,1,8.12,7.68,0,63.07,81.67,66.64,0
EMP-008,Marketing,34,1,2025,88.23,3,1,1,8.51,12.61,2,55.09,72.12,66.7,0
EMP-045,Marketing,51,1,2027,95.21,1,1,3,7.62,5.05,3,58.94,68.26,67.12,0
EMP-024,Engineering,61,11,2026,77.09,5,0,0,8.11,0.58,0,54.61,81.7,68.77,0
EMP-025,Engineering,33,4,2024,96.15,4,1,2,7.27,14.44,3,55.47,79.74,67.42,0
EMP-036,HR,61,1,2024,85.58,1,3,3,9.43,13.93,1,62.45,78.52,67.81,0
EMP-047,HR,60,2,2026,72.67,3,6,1,7.88,1.25,3,88.61,70.19,58.16,0
EMP-011,HR,27,5,2024,93.52,5,3,4,8.46,5.53,3,81.37,73.07,62.68,0
EMP-014,Sales,41,9,2025,92.67,8,3,0,9.25,11.73,0,86.39,65.43,71.61,0
EMP-020,Finance,32,4,2025,95.76,2,1,4,8.72,8.01,0,75.22,76.52,75.28,0
EMP-043,Operations,74,6,2025,79.64,2,1,7,8.63,10.03,1,60.65,68.38,66.79,0
EMP-023,Marketing,128,10,2026,86.2,1,2,3,6.57,11.91,2,62.39,75.79,60.41,0
EMP-036,HR,76,4,2025,84.99,5,0,2,6.6,3.73,2,66.35,76.87,57.88,0
EMP-038,Finance,77,1,2025,83.49,0,0,3,6.8,11.47,1,86.06,79.14,80.63,0
EMP-043,Operations,67,11,2024,85.25,1,0,0,8.35,5.64,0,72.41,73.84,81.44,0
EMP-018,HR,42,12,2024,79.49,3,2,1,6.61,2.56,3,65.14,75.34,58.17,0
EMP-031,Engineering,106,8,2025,92.58,4,3,8,7.91,4.27,3,96.4,81.07,66.37,0
EMP-012,Finance,123,11,2026,80.14,7,4,0,8.12,8.66,0,80.68,71.53,62.02,0
EMP-013,Finance,86,1,2026,82.78,3,2,5,6.79,1.5,0,69.66,80.55,64.95,0
EMP-006,Marketing,18,3,2024,83.76,3,3,2,8.48,3.56,1,97.59,76.97,72.14,0
EMP-043,Operations,88,8,2026,90.99,1,2,3,6.51,1.87,3,64.93,69.98,64.66,0
EMP-020,Finance,7,3,2023,92.3,4,1,4,8.91,8.75,1,83.04,71.58,76.49,0
EMP-008,Marketing,26,5,2024,86.23,1,2,3,8.71,8.79,0,62.55,73.01,69.33,0
EMP-002,HR,79,1,2026,80.06,7,6,4,8.75,3.39,0,56.09,69.41,45.5,0
EMP-022,Sales,68,1,2027,79.83,3,3,1,8.05,8.52,3,84.07,72.87,65.41,0
EMP-043,Operations,77,9,2025,89.73,1,1,0,8.03,13.07,3,59.61,71.44,66.75,0
EMP-038,Finance,55,3,2023,81.51,6,0,5,7.8,7.88,3,91.54,75.4,66.62,0
EMP-047,HR,40,6,2024,78.28,6,4,4,8.9,14.47,0,78.56,72.69,66.45,0
EMP-048,Sales,72,2,2023,85.23,0,0,2,6.6,9.5,3,81.23,63.62,69.38,0
EMP-015,Operations,79,4,2026,92.11,3,0,3,9.05,4.02,1,97.32,65.17,76.82,0
EMP-003,Marketing,97,6,2024,76.14,3,2,5,7.01,7.96,2,78.21,67.72,58.46,0
EMP-016,Engineering,63,6,2023,93.43,2,0,5,8.49,7.6,2,66.19,73.97,72.79,0
EMP-005,Finance,73,10,2024,93.22,0,1,1,9.31,0.48,1,78.96,80.86,82.36,0
EMP-013,Finance,72,11,2024,86.1,1,0,0,7.97,2.15,1,66.64,72.63,69.63,0
EMP-035,Finance,48,10,2026,95.8,1,0,2,7.92,0,0,67.71,73.23,73.63,0
EMP-001,Operations,45,9,2025,88.75,1,0,0,7.28,12.41,2,88.25,71.87,81.11,0
EMP-004,Finance,78,2,2025,81.2,0,0,3,8.99,8.72,2,59.81,75.76,77.05,0
EMP-049,HR,94,12,2026,83.84,8,2,3,7.64,12.21,2,75.27,72.61,57.03,0
EMP-042,Sales,87,4,2023,80.47,4,5,6,9.06,12.3,3,94.15,72.33,58.65,0
EMP-042,Sales,112,5,2025,84.61,7,6,3,6.68,7.8,2,94.56,69.75,52.69,0
EMP-048,Sales,109,3,2026,87.66,1,2,3,7.8,5.66,3,71.37,66.81,69.77,0
EMP-047,HR,68,10,2026,82.24,4,6,4,8.51,6.05,3,83.81,75.53,60.06,0
EMP-029,Marketing,7,1,2023,83.43,5,1,3,9.04,0.19,3,99.14,67.38,67.65,0
EMP-040,Finance,128,11,2026,96.49,2,0,0,9.17,6.11,2,83.45,75.44,82.75,0
EMP-018,HR,56,2,2026,87.47,1,0,0,6.6,10.43,3,62.08,72.44,70.42,0
EMP-029,Marketing,19,1,2024,76.67,0,4,3,8.17,1.66,1,94.43,72.29,69.06,0
EMP-007,Engineering,66,2,2023,67.55,3,5,1,6.79,7.22,0,78.74,75.14,59.1,0
EMP-034,QA,43,1,2025,93.01,8,1,2,9.4,10.12,1,86.3,70.37,68.6,0
EMP-040,Finance,125,8,2026,94.1,2,1,8,8.2,10.4,0,80.26,75.57,73.65,0
EMP-047,HR,51,5,2025,68.45,8,5,4,6.88,10.33,1,88.14,77.94,51.82,0
EMP-022,Sales,69,2,2027,83.72,7,3,1,7.69,2.3,2,84.79,64.05,60.77,0
EMP-042,Sales,97,2,2024,76.1,5,3,1,7.76,0.78,1,92.77,68.62,57.99,0
EMP-045,Marketing,5,3,2023,98.39,3,0,6,9.43,11.52,2,57.06,71.57,69.74,0
EMP-010,HR,42,8,2024,96.64,1,1,5,8.85,0.83,0,57.1,73.06,73.21,0
EMP-002,HR,56,2,2024,84.49,6,5,3,7.96,8.68,3,52.91,70.15,45.49,0
EMP-031,Engineering,95,9,2024,82.26,2,2,2,8.74,3.09,2,90.2,78.39,74.63,0
EMP-018,HR,62,8,2026,89.73,1,0,7,7.38,8.83,1,73.4,77.8,73.94,0
EMP-042,Sales,88,5,2023,68.33,6,5,1,9.09,2.26,1,89.51,70.75,57.83,0
EMP-014,Sales,26,6,2024,96.9,7,0,6,9.29,0.6,0,83.17,71.19,71.15,0
EMP-049,HR,69,11,2024,84.93,4,2,2,9.17,9.34,0,74.65,69.87,68.36,0
EMP-021,HR,76,3,2026,83.4,6,0,3,8.78,2.05,0,90.85,74.04,68.78,0
EMP-014,Sales,39,7,2025,97.12,2,1,5,7.92,14.79,1,79.82,69.85,80.11,0
EMP-049,HR,84,2,2026,85.07,6,0,2,6.77,6.27,2,82.41,70.98,63.97,0
EMP-017,Engineering,118,1,2027,66.09,9,5,4,9.4,14.3,0,96.72,74.74,54.61,0
EMP-019,QA,51,11,2024,74.32,4,2,3,9.02,6.7,0,85.41,73.55,71.34,0
EMP-007,Engineering,88,12,2024,77.44,8,6,3,6.8,4.01,1,74.42,81.69,49.64,0
EMP-040,Finance,123,6,2026,97.22,1,0,6,7.12,0.81,2,89.84,71.75,71.2,0
EMP-034,QA,56,2,2026,74.63,1,2,4,7.84,0.69,3,79.93,75.01,59.18,0
EMP-001,Operations,20,8,2023,83.7,5,0,6,9.19,5.52,0,77.41,67.06,67.11,0
EMP-015,Operations,52,1,2024,98.43,1,0,3,7.27,7.7,1,92.67,74.83,80.75,0
EMP-041,Marketing,25,6,2023,88.1,2,3,6,8.99,8.45,2,66.84,74.49,65.61,0
EMP-022,Sales,58,3,2026,78.9,7,5,2,8.46,14.31,2,75.67,69.33,54.38,0
EMP-006,Marketing,30,3,2025,94.59,6,1,5,7.91,2.8,2,98.07,68.3,66.93,0
EMP-038,Finance,62,10,2023,82.16,2,1,2,9.1,12.11,2,82.36,73.76,76.39,0
EMP-032,Engineering,53,6,2023,73.21,5,4,7,8.38,10.45,3,88.86,82.24,64.65,0
EMP-028,Engineering,103,8,2024,85.62,3,2,6,8.58,14.78,0,94.62,76.1,73.62,0
EMP-012,Finance,112,12,2025,82.34,6,6,5,8.73,0.38,3,87.19,73.45,57.14,0
EMP-029,Marketing,13,7,2023,94.84,0,1,3,8.83,7.93,1,97.28,76.49,81.65,0
EMP-015,Operations,82,7,2026,98.21,2,1,8,8.13,6.16,1,98.24,66.16,81.77,0
EMP-043,Operations,69,1,2025,80.56,0,0,2,6.58,7.17,2,72.31,66.33,68.96,0
EMP-039,Sales,61,5,2026,91.25,1,4,1,8.65,1.38,2,89.76,66.74,65.87,0
EMP-039,Sales,58,2,2026,96.75,6,0,1,8.68,5.21,2,82.81,68.8,71.81,0
EMP-040,Finance,109,4,2025,95.55,5,1,3,8.69,8.93,3,79.88,79.03,71.08,0
EMP-038,Finance,92,4,2026,89.77,3,2,4,7.88,14.11,3,82.57,72.91,65.11,0
EMP-029,Marketing,20,2,2024,76.97,4,0,1,9.48,0.84,0,102.76,72.39,81.01,0
EMP-011,HR,45,11,2025,81.53,1,3,4,8.07,10.25,2,83.4,72.25,73.71,0
EMP-007,Engineering,67,3,2023,84.48,6,4,3,8.15,14.76,2,84.45,79.43,64.88,0
EMP-037,QA,123,7,2026,66.8,7,6,8,8.54,14.19,3,72.53,70.69,42.04,0
EMP-001,Operations,15,3,2023,90.62,7,3,4,9.24,8.53,1,78.03,67.08,60.59,0
EMP-004,Finance,101,1,2027,96.26,1,0,2,7.51,1.45,0,62.09,79.19,72.89,0
EMP-028,Engineering,125,6,2026,86.35,1,0,2,7.07,4.31,2,93.86,77.39,79.49,0
EMP-001,Operations,60,12,2026,94.58,4,0,4,8.71,14.7,2,80.85,70.8,77.14,0
EMP-039,Sales,69,1,2027,77.87,0,2,2,8.09,9.51,3,91.87,69.77,71.93,0
EMP-010,HR,32,10,2023,94.29,0,1,4,7.89,9.17,3,55.97,72.93,66.76,0
EMP-001,Operations,31,7,2024,85.25,1,0,8,8.84,0.41,0,89.05,74.13,75.85,0
EMP-030,QA,60,7,2023,93.14,0,0,3,8.26,9.3,1,56.51,73.64,79.16,0
EMP-029,Marketing,37,7,2025,82.25,1,3,4,9.31,12.29,3,103.53,69.75,78.2,0
EMP-046,Finance,49,11,2023,87.45,2,2,1,8.98,6.68,1,85.31,76.83,74.59,0
EMP-048,Sales,77,7,2023,87.2,2,1,5,8.35,7.97,0,70.89,72.53,77.27,0
EMP-021,HR,48,11,2023,87.13,1,2,2,8.89,0.19,3,89.45,72.91,75.22,0
